seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,node_x,node_y,snap_m,snapped,egress_connector
10049,66,el Parc i la Llacuna del Poblenou,Sant Martí,432116.6557099728,4582717.988127328,1201.793028360086,1297.0,432156.9,4582759.2,57.6,True,False
10050,66,el Parc i la Llacuna del Poblenou,Sant Martí,432242.83402161166,4582718.587712826,1321.1193462716858,1556.0,432232.4,4582734.3,18.9,True,False
10051,67,la Vila Olímpica del Poblenou,Sant Martí,432303.5977696704,4582518.935303422,1399.791015128875,1625.0,432286.7,4582451.4,69.6,True,False
10052,67,la Vila Olímpica del Poblenou,Sant Martí,432733.7735364098,4582795.413673409,1769.4561222665811,2429.0,432721.0,4582789.6,14.0,True,False
10053,67,la Vila Olímpica del Poblenou,Sant Martí,432746.03797258594,4582541.552552279,1837.4858271583607,1719.0,432746.5,4582547.2,5.7,True,False
10054,67,la Vila Olímpica del Poblenou,Sant Martí,432498.8059555627,4582244.530463771,1646.8607952150485,965.0,432497.2,4582234.3,10.4,True,False
10055,67,la Vila Olímpica del Poblenou,Sant Martí,433109.8111344196,4582336.550365771,2224.0035472283994,2638.0,433102.0,4582330.1,10.1,True,False
10056,68,el Poblenou,Sant Martí,432933.7747178802,4583126.714104058,1925.6967892983373,1824.0,432906.7,4583156.3,40.1,True,False
10057,68,el Poblenou,Sant Martí,433168.0531316911,4583254.483578817,2159.819778047266,1419.0,433160.9,4583250.9,8.0,True,False
10058,68,el Poblenou,Sant Martí,432954.7635612823,4583520.914348148,1973.3369134212176,1143.0,432966.1,4583479.7,42.7,True,False
10059,68,el Poblenou,Sant Martí,433603.6799380396,4583020.385156623,2600.1402462242745,1793.0,433591.7,4583018.4,12.1,True,False
10060,68,el Poblenou,Sant Martí,433541.9992324138,4583455.914863188,2546.63084601594,1676.0,433574.0,4583450.8,32.4,True,False
10061,68,el Poblenou,Sant Martí,433373.4090621554,4583422.33061404,2375.516327505833,1738.0,433380.1,4583429.6,9.9,True,False
10062,68,el Poblenou,Sant Martí,433412.3755470094,4583597.822052849,2437.366233867154,1503.0,433455.1,4583555.8,59.9,True,False
10063,68,el Poblenou,Sant Martí,433345.9496302415,4583716.080796266,2395.003761016628,1188.0,433353.4,4583743.1,28.0,True,False
10064,68,el Poblenou,Sant Martí,433158.5819898334,4583632.196985058,2194.187241973268,1658.0,433159.9,4583630.5,2.1,True,False
10065,68,el Poblenou,Sant Martí,433195.5649640873,4583897.608631491,2297.6773766578845,1548.0,433149.5,4583913.5,48.7,True,False
10066,68,el Poblenou,Sant Martí,432982.9544546764,4583801.211768782,2065.896536102612,2091.0,432968.2,4583827.2,29.9,True,False
10067,68,el Poblenou,Sant Martí,432814.1600067776,4583966.109516684,1964.292469884664,1944.0,432811.0,4584010.9,44.9,True,False
10068,68,el Poblenou,Sant Martí,432960.9680839068,4584067.555323361,2139.504609141366,1639.0,432972.0,4584050.4,20.4,True,False
10069,68,el Poblenou,Sant Martí,433308.6336963072,4584167.782891258,2498.2417200865943,2796.0,433267.0,4584129.4,56.6,True,False
10070,68,el Poblenou,Sant Martí,433357.3163404828,4583943.425131771,2465.6882575992013,1650.0,433403.4,4583976.2,56.5,True,False
10071,68,el Poblenou,Sant Martí,433602.9678895176,4583696.947512725,2642.646261947752,1802.0,433590.2,4583674.8,25.6,True,False
10072,68,el Poblenou,Sant Martí,433811.3810106047,4583761.079193957,2859.573209528877,2056.0,433786.3,4583795.9,42.9,True,False
10073,68,el Poblenou,Sant Martí,433700.7862423677,4583875.275197206,2777.184679781657,1440.0,433724.0,4583848.8,35.2,True,False
10074,68,el Poblenou,Sant Martí,433548.5313872855,4583978.292306291,2658.5440167375086,1663.0,433536.7,4584005.7,29.9,True,False
10075,68,el Poblenou,Sant Martí,433579.2597090806,4584094.771602964,2724.294232342059,1532.0,433596.9,4584075.8,25.9,True,False
10076,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433761.1744089558,4584263.203888416,2953.4194078500063,2259.0,433761.9,4584224.5,38.7,True,False
10077,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433950.7290400972,4583999.928327089,3050.705407207497,1821.0,433953.9,4583998.1,3.7,True,False
10078,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434135.6953486897,4583554.806554071,3147.60310354024,2415.0,434125.8,4583566.7,15.5,True,False
10079,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434148.59308884,4584048.231456718,3254.300639447264,1742.0,434124.9,4584013.8,41.8,True,False
10080,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434506.6712115516,4584293.382712706,3667.056072984476,2275.0,434492.3,4584331.2,40.5,True,False
10081,70,el Besòs i el Maresme,Sant Martí,434982.44202309806,4584536.131864584,4194.722894273241,2166.0,435001.9,4584549.9,23.8,True,False
10082,70,el Besòs i el Maresme,Sant Martí,434617.7261896016,4585183.11184046,4121.807215791622,1944.0,434597.0,4585200.7,27.2,True,False
10083,70,el Besòs i el Maresme,Sant Martí,434477.10986180016,4585334.9843406165,4077.046263654076,2212.0,434488.8,4585286.6,49.8,True,False
10084,70,el Besòs i el Maresme,Sant Martí,434398.684585964,4585160.423170009,3920.019197950746,1663.0,434359.0,4585166.5,40.1,True,False
10085,70,el Besòs i el Maresme,Sant Martí,434326.1169561084,4585404.856673086,3987.767769427407,2094.0,434369.4,4585377.2,51.4,True,False
10086,70,el Besòs i el Maresme,Sant Martí,434249.86096397263,4585513.97525231,3987.133123904842,1949.0,434282.6,4585481.1,46.4,True,False
10087,70,el Besòs i el Maresme,Sant Martí,434119.7997880638,4585645.894734035,3962.498895633402,1818.0,434101.7,4585682.8,41.1,True,False
10088,70,el Besòs i el Maresme,Sant Martí,433977.1972614347,4585661.974166296,3861.833757961136,1659.0,433955.3,4585674.3,25.1,True,False
10089,70,el Besòs i el Maresme,Sant Martí,433980.426332012,4585227.942278086,3602.3006651680703,4834.0,434026.2,4585226.6,45.8,True,False
10090,70,el Besòs i el Maresme,Sant Martí,434279.63918490126,4585099.791274958,3786.633538739144,1477.0,434300.1,4585123.2,31.1,True,False
10091,70,el Besòs i el Maresme,Sant Martí,434465.6710586978,4584909.397058298,3859.990327199466,1970.0,434468.4,4584916.4,7.5,True,False
10092,70,el Besòs i el Maresme,Sant Martí,434560.901762498,4584731.128205057,3871.1909609039967,1470.0,434594.5,4584685.2,56.9,True,False
10093,70,el Besòs i el Maresme,Sant Martí,434228.5954974181,4584865.904291058,3628.947279806292,1093.0,434229.9,4584862.6,3.6,True,False
10094,71,Provençals del Poblenou,Sant Martí,433781.5845385528,4584743.4047606485,3177.348970266508,3060.0,433774.6,4584755.5,14.0,True,False
10095,71,Provençals del Poblenou,Sant Martí,433539.92633733817,4584582.4762802,2887.9595933256733,1326.0,433561.9,4584592.6,24.2,True,False
10096,71,Provençals del Poblenou,Sant Martí,433111.76503887086,4584282.887731792,2369.1007004448043,1669.0,433070.7,4584287.1,41.3,True,False
10097,71,Provençals del Poblenou,Sant Martí,432712.3593060649,4584213.694131227,1986.5285571876325,1554.0,432763.1,4584184.4,58.6,True,False
10098,71,Provençals del Poblenou,Sant Martí,432611.6136363197,4584319.479264664,1959.7898019579488,1752.0,432623.7,4584331.6,17.1,True,False
10099,71,Provençals del Poblenou,Sant Martí,432850.1487471997,4584552.283440476,2289.469841949843,1118.0,432827.6,4584572.5,30.3,True,False
10100,71,Provençals del Poblenou,Sant Martí,433036.5114613992,4584488.629312199,2406.9414109039867,1670.0,433065.7,4584470.3,34.5,True,False
10101,71,Provençals del Poblenou,Sant Martí,433384.0502637859,4584834.454542594,2887.94908938773,1709.0,433397.1,4584794.4,42.1,True,False
10102,71,Provençals del Poblenou,Sant Martí,433711.6594567621,4585394.386577508,3486.738741030269,2612.0,433670.0,4585436.3,59.1,True,False
10103,71,Provençals del Poblenou,Sant Martí,433472.3705122922,4585161.490109356,3154.248189879233,2146.0,433440.4,4585204.2,53.4,True,False
10104,71,Provençals del Poblenou,Sant Martí,433233.7980763843,4584928.731914493,2822.744068369216,1564.0,433196.1,4584932.1,37.8,True,False
10105,72,Sant Martí de Provençals,Sant Martí,433134.2316528611,4585028.829271391,2809.386844372701,2164.0,433154.1,4585013.7,25.0,True,False
10106,72,Sant Martí de Provençals,Sant Martí,432986.7771669312,4584891.620641928,2608.1133572541903,1006.0,432964.9,4584848.6,48.3,True,False
10107,72,Sant Martí de Provençals,Sant Martí,432842.7729358796,4584847.401707813,2470.829701655553,1479.0,432819.5,4584830.4,28.8,True,False
10108,72,Sant Martí de Provençals,Sant Martí,432878.7604990905,4585002.65932196,2603.197347933205,1281.0,432921.0,4585052.9,65.6,True,False
10109,72,Sant Martí de Provençals,Sant Martí,433031.2012483891,4585146.128693383,2812.513165896789,1649.0,433044.6,4585139.1,15.1,True,False
10110,72,Sant Martí de Provençals,Sant Martí,432830.6756035809,4585139.735165443,2667.3098808292125,1660.0,432826.3,4585136.7,5.3,True,False
10111,72,Sant Martí de Provençals,Sant Martí,432819.7353247133,4585303.123987741,2781.766597726458,1306.0,432805.8,4585285.2,22.7,True,False
10112,72,Sant Martí de Provençals,Sant Martí,432700.10484579287,4585185.235040509,2614.4406165372534,1501.0,432717.8,4585126.0,61.8,True,False
10113,72,Sant Martí de Provençals,Sant Martí,432644.7696702435,4585246.252239925,2626.4582389001,1186.0,432683.0,4585263.1,41.8,True,False
10114,72,Sant Martí de Provençals,Sant Martí,432836.7675963083,4585444.191361415,2901.0216968083155,1513.0,432842.2,4585429.7,15.5,True,False
10115,72,Sant Martí de Provençals,Sant Martí,432871.8465786389,4585641.161375731,3077.6130880767705,1436.0,432881.4,4585645.8,10.6,True,False
10116,72,Sant Martí de Provençals,Sant Martí,432910.3308228506,4585843.633728368,3263.3767785272025,1779.0,432965.5,4585839.2,55.3,True,False
10117,72,Sant Martí de Provençals,Sant Martí,433084.8199816463,4585748.832348947,3293.87747481069,1244.0,433124.2,4585795.7,61.2,True,False
10118,72,Sant Martí de Provençals,Sant Martí,433081.889654598,4585558.331239558,3146.317884449617,987.0,433120.9,4585519.9,54.8,True,False
10119,72,Sant Martí de Provençals,Sant Martí,432986.8136614607,4585466.684381748,3014.7551632712825,1136.0,433027.5,4585428.2,56.0,True,False
10120,72,Sant Martí de Provençals,Sant Martí,433181.93980492814,4585469.772332861,3148.439207150748,1433.0,433150.6,4585516.4,56.2,True,False
10121,72,Sant Martí de Provençals,Sant Martí,433245.7368883494,4585269.004323314,3052.7643066825217,1610.0,433261.1,4585266.2,15.6,True,False
10122,72,Sant Martí de Provençals,Sant Martí,433400.8854722034,4585359.594103556,3228.327585627183,1482.0,433379.7,4585350.4,23.1,True,False
10123,73,la Verneda i la Pau,Sant Martí,433560.12835174735,4585453.058850385,3409.2891301546715,1344.0,433575.9,4585425.9,31.4,True,False
10124,73,la Verneda i la Pau,Sant Martí,433654.9161896794,4585546.770628342,3542.3915917258737,1092.0,433650.2,4585558.4,12.5,True,False
10125,73,la Verneda i la Pau,Sant Martí,433732.80640251696,4585650.059835244,3669.336719609266,1099.0,433783.4,4585656.6,51.0,True,False
10126,73,la Verneda i la Pau,Sant Martí,433652.8806310489,4585755.98095538,3683.3600709242455,1005.0,433642.1,4585752.0,11.5,True,False
10127,73,la Verneda i la Pau,Sant Martí,433508.7346381935,4585601.070675017,3472.051923409248,1036.0,433503.4,4585607.6,8.4,True,False
10128,73,la Verneda i la Pau,Sant Martí,433415.3325186556,4585697.496193709,3474.330563363681,1550.0,433404.0,4585712.1,18.5,True,False
10129,73,la Verneda i la Pau,Sant Martí,433559.3578488437,4585836.671719538,3674.480083341962,1134.0,433564.0,4585832.7,6.1,True,False
10130,73,la Verneda i la Pau,Sant Martí,433428.1685058498,4585921.154618047,3647.467765235639,1214.0,433437.4,4585922.8,9.4,True,False
10131,73,la Verneda i la Pau,Sant Martí,433240.1750967536,4585766.668311868,3407.380996809781,1095.0,433220.4,4585786.7,28.1,True,False
10132,73,la Verneda i la Pau,Sant Martí,433268.21085462114,4585892.672941417,3521.510445832648,1264.0,433266.0,4585879.6,13.3,True,False
10133,73,la Verneda i la Pau,Sant Martí,433113.1580225702,4586010.300501347,3517.654610348015,1704.0,433099.5,4586035.7,28.8,True,False
10134,73,la Verneda i la Pau,Sant Martí,432954.6628260478,4585998.740146798,3415.7023252416425,1570.0,432952.7,4585998.5,2.0,True,False
10135,73,la Verneda i la Pau,Sant Martí,433039.9578864265,4586233.258410836,3657.594660060025,1233.0,433072.8,4586201.9,45.4,True,False
10136,73,la Verneda i la Pau,Sant Martí,433295.50245913095,4586249.084025933,3818.082602535736,1384.0,433303.8,4586222.7,27.7,True,False
10137,73,la Verneda i la Pau,Sant Martí,433286.870053442,4586538.7030193005,4048.882894127785,1567.0,433325.8,4586532.2,39.5,True,False
10138,73,la Verneda i la Pau,Sant Martí,433633.5930550451,4586258.818486028,4037.037255414933,1595.0,433686.8,4586244.9,55.0,True,False
10139,73,la Verneda i la Pau,Sant Martí,433488.4427862682,4586051.852761741,3785.4897772425,1682.0,433479.7,4586042.0,13.2,True,False
10140,73,la Verneda i la Pau,Sant Martí,433697.2476569051,4585974.022584355,3869.066976137178,1633.0,433692.2,4585985.1,12.2,True,False
10141,73,la Verneda i la Pau,Sant Martí,433806.7567536792,4585780.884697451,3812.190150812812,1126.0,433773.7,4585766.2,36.2,True,False
10142,73,la Verneda i la Pau,Sant Martí,433929.8873124136,4585914.464037097,3993.317287452839,1622.0,433901.7,4585880.2,44.4,True,False
10143,73,la Verneda i la Pau,Sant Martí,433934.2562525021,4586093.768604194,4120.78208492249,1805.0,433948.8,4586094.7,14.6,True,False
10234,65,el Clot,Sant Martí,432285.3304111289,4584188.981113515,1619.905330582583,1782.0,432313.9,4584152.4,46.4,True,False
10235,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434116.24843265326,4584526.451568648,3381.831380496036,1282.0,434080.7,4584523.0,35.7,True,False
10236,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433995.5809918567,4584553.256513339,3282.345811950953,1597.0,433960.8,4584601.3,59.3,True,False
10237,71,Provençals del Poblenou,Sant Martí,433825.20038329455,4585412.03400918,3586.3628350815684,912.0,433848.5,4585426.8,27.6,True,False
