seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,snap_m,snapped,d_axis_net_m,egress_connector,A_car15_pre,A_car15_post,dA_car15,pct_car15,A_car15_drop,dA_car15_drop,pct_car15_drop,A_car15_turn_pre,A_car15_turn_post,pct_car15_turn,A_car30_pre,A_car30_post,dA_car30,pct_car30,H_car_pre,H_car_post,dH_car,pct_H,n_car15_pre,n_car15_post,n_car30_pre,n_car30_post,A_walk15,n_walk15,band_net,band_euclid
9081,62,el Congrés i els Indians,Sant Andreu,431692.7256405215,4585996.245265976,2887.091804723744,1725.0,43.7,True,3387.7986834169756,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1581945.0,1581945.0,0.0,1606885.0,1606885.0,0.0,0.0,1182101.6936563747,1181903.6455102663,-198.0481461083982,-0.016753900884433456,1049.0,1041.0,1051.0,1050.0,115051.0,76.0,2-3.5km,2-3.5km
9082,62,el Congrés i els Indians,Sant Andreu,431560.54219753935,4585863.422389979,2728.472891808182,1972.0,9.8,True,3240.8805692309193,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1585431.0,1585431.0,0.0,1606885.0,1606885.0,0.0,0.0,1199308.8398607937,1199107.6141948018,-201.22566599189304,-0.01677846934032853,1049.0,1041.0,1051.0,1050.0,121179.0,80.0,2-3.5km,2-3.5km
9083,63,Navas,Sant Andreu,431853.8804424336,4585796.6945412895,2738.96514139944,1638.0,25.6,True,3116.830047874468,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1592320.0,1592320.0,0.0,1606885.0,1606885.0,0.0,0.0,1180571.8999166312,1180369.1837447078,-202.71617192332633,-0.01717101448354324,1047.0,1039.0,1051.0,1050.0,115545.0,75.0,2-3.5km,2-3.5km
9084,63,Navas,Sant Andreu,431623.0936179182,4585623.904312579,2508.9350423550177,1676.0,22.2,True,3123.9970327030687,0.0,1676.0,1676.0,0.0,0.0,1676.0,0.0,0.0,1676.0,1676.0,0.0,1676.0,1676.0,0.0,0.0,1676.0,1676.0,0.0,0.0,1.0,1.0,1.0,1.0,108163.0,70.0,2-3.5km,2-3.5km
9085,63,Navas,Sant Andreu,431603.4944965596,4585426.875378353,2313.2845046501,1797.0,27.4,True,2899.397080205516,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1596786.0,1596786.0,0.0,1606885.0,1606885.0,0.0,0.0,1203654.9864215634,1203450.1331339672,-204.85328759625554,-0.01701926963350846,1049.0,1041.0,1051.0,1050.0,120520.0,78.0,2-3.5km,2-3.5km
9086,63,Navas,Sant Andreu,431804.7748712478,4585617.404384769,2553.2845134492504,1488.0,4.5,True,2984.932397109445,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1595663.0,1595663.0,0.0,1606885.0,1606885.0,0.0,0.0,1198693.098151468,1198487.528774968,-205.56937649985775,-0.01714945859093299,1047.0,1039.0,1051.0,1050.0,117401.0,76.0,2-3.5km,2-3.5km
9087,63,Navas,Sant Andreu,431847.0956589647,4585477.808799961,2435.2657279992845,1311.0,63.1,True,2887.331947493553,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1594589.0,1594589.0,0.0,1606885.0,1606885.0,0.0,0.0,1184132.0307155275,1183924.2908297845,-207.73988574300893,-0.017543642123883714,1047.0,1039.0,1051.0,1050.0,121300.0,79.0,2-3.5km,2-3.5km
9088,63,Navas,Sant Andreu,431967.5006497789,4585345.643861537,2357.935521629412,1915.0,37.4,True,2613.1369193566156,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1596805.0,1596805.0,0.0,1606885.0,1606885.0,0.0,0.0,1189015.2460174896,1188806.3785254217,-208.86749206786044,-0.01756642673569117,1047.0,1039.0,1051.0,1050.0,117367.0,76.0,2-3.5km,2-3.5km
9089,63,Navas,Sant Andreu,431986.1371121567,4585563.811133527,2565.845628302773,1477.0,44.1,True,2842.3508112290306,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599514.0,1599514.0,0.0,1606885.0,1606885.0,0.0,0.0,1201848.6987535188,1201640.341378085,-208.3573754336685,-0.017336406458630237,1047.0,1039.0,1051.0,1050.0,110730.0,72.0,2-3.5km,2-3.5km
9090,63,Navas,Sant Andreu,432109.3209282879,4585378.859365527,2448.677119276508,1523.0,37.6,True,2986.7675552392307,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1534089.0,1534089.0,0.0,1606885.0,1606885.0,0.0,0.0,1132862.7467992872,1132668.71824636,-194.02855292707682,-0.017127278081592125,1047.0,1039.0,1051.0,1050.0,102009.0,66.0,2-3.5km,2-3.5km
9091,63,Navas,Sant Andreu,432119.66687856737,4585594.0600126,2647.0276216961333,1861.0,57.4,True,2859.485490771803,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1591823.0,1591823.0,0.0,1606885.0,1606885.0,0.0,0.0,1192225.865496823,1192021.339518003,-204.52597882016562,-0.017154969099327146,1047.0,1039.0,1051.0,1050.0,104999.0,68.0,2-3.5km,2-3.5km
9092,63,Navas,Sant Andreu,432272.9525348425,4585425.150248475,2566.6151915757487,1879.0,36.9,True,2914.776278657868,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1589204.0,1589204.0,0.0,1606885.0,1606885.0,0.0,0.0,1174478.5596360143,1174277.381244355,-201.17839165916666,-0.01712916681267595,1047.0,1039.0,1051.0,1050.0,100938.0,66.0,2-3.5km,2-3.5km
9093,63,Navas,Sant Andreu,432225.7501425158,4585283.813355309,2420.525285529175,1279.0,71.1,True,2966.0749344420287,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1580411.0,1580411.0,0.0,1606885.0,1606885.0,0.0,0.0,1151179.0145078797,1150981.8459609156,-197.1685469641816,-0.017127531381248264,1047.0,1039.0,1051.0,1050.0,105376.0,69.0,2-3.5km,2-3.5km
9094,63,Navas,Sant Andreu,432341.173956717,4585223.29260233,2429.7093091686684,1958.0,40.8,True,2657.7200715888375,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1197779.6994499352,1197570.269510962,-209.42993897316046,-0.01748484625923602,1047.0,1039.0,1051.0,1050.0,103410.0,68.0,2-3.5km,2-3.5km
9095,63,Navas,Sant Andreu,432177.9821465448,4585141.658783447,2273.8221884752165,2145.0,35.9,True,2418.4516885721328,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1590722.0,1590722.0,0.0,1606885.0,1606885.0,0.0,0.0,1171112.3933357873,1170908.3546759544,-204.03865983290598,-0.017422636887286614,1047.0,1039.0,1051.0,1050.0,113423.0,74.0,2-3.5km,2-3.5km
9156,61,la Sagrera,Sant Andreu,432041.8119167171,4586484.566998996,3451.427603836822,1257.0,27.8,True,3827.0892406563876,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1559258.0,1559258.0,0.0,1606885.0,1606885.0,0.0,0.0,1149357.6290493647,1149163.233156809,-194.3958925558254,-0.01691343822345448,1047.0,1039.0,1051.0,1050.0,89870.0,61.0,>3.5km,2-3.5km
10001,64,el Camp de l'Arpa del Clot,Sant Martí,431955.4391407486,4585172.783127592,2195.892896714732,1595.0,43.3,True,2435.2886277887123,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1589743.0,1589743.0,0.0,1606885.0,1606885.0,0.0,0.0,1181771.6253994366,1181564.3453821067,-207.28001732984558,-0.01753976934924168,1047.0,1039.0,1051.0,1050.0,113162.0,73.0,2-3.5km,2-3.5km
10002,64,el Camp de l'Arpa del Clot,Sant Martí,431914.2691560619,4585015.885989358,2036.797677206916,1773.0,23.3,True,2399.8806440549733,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1589743.0,1589743.0,0.0,1606885.0,1606885.0,0.0,0.0,1188118.2474828134,1187907.88381358,-210.36366923339665,-0.017705617237937392,1047.0,1039.0,1051.0,1050.0,114071.0,74.0,2-3.5km,2-3.5km
10003,64,el Camp de l'Arpa del Clot,Sant Martí,431738.18684714456,4585161.465313408,2100.775089938682,1571.0,8.3,True,2576.109554956406,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1589743.0,1589743.0,0.0,1606885.0,1606885.0,0.0,0.0,1191687.9078161863,1191480.5073261962,-207.4004899901338,-0.01740392670176566,1047.0,1039.0,1051.0,1050.0,121677.0,79.0,2-3.5km,2-3.5km
10004,64,el Camp de l'Arpa del Clot,Sant Martí,431786.8868740432,4585345.30875104,2290.165536727871,1541.0,8.9,True,2745.141483043964,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1192834.1771522746,1192624.9094585353,-209.2676937393844,-0.017543737239234868,1047.0,1039.0,1051.0,1050.0,117544.0,76.0,2-3.5km,2-3.5km
10005,64,el Camp de l'Arpa del Clot,Sant Martí,431610.9188262115,4585203.6844387455,2100.4842122959994,1649.0,6.4,True,2627.890398224229,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1598399.0,1598399.0,0.0,1606885.0,1606885.0,0.0,0.0,1221831.7477609084,1221621.9221675785,-209.82559332996607,-0.017173034971016757,1049.0,1041.0,1051.0,1050.0,118198.0,77.0,2-3.5km,2-3.5km
10006,64,el Camp de l'Arpa del Clot,Sant Martí,431486.97736897983,4585085.805471127,1953.8874081255904,1824.0,27.5,True,2483.0839174419625,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1229693.7863687465,1229480.9542684273,-212.83210031921044,-0.017307731622170593,1049.0,1041.0,1051.0,1050.0,116933.0,76.0,2-3.5km,1-2km
10007,64,el Camp de l'Arpa del Clot,Sant Martí,431323.5583932916,4584969.451159348,1805.7879388138592,1294.0,37.1,True,2343.8497619691216,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1222262.6388043945,1222048.7047931924,-213.93401120207272,-0.01750311303071007,1049.0,1041.0,1051.0,1051.0,119329.0,80.0,2-3.5km,1-2km
10008,64,el Camp de l'Arpa del Clot,Sant Martí,431208.2502645063,4584803.77372283,1624.774348677639,1714.0,39.7,True,2196.8246030906807,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1598399.0,1598399.0,0.0,1606885.0,1606885.0,0.0,0.0,1221518.0909259256,1221304.7291034958,-213.36182242981158,-0.017466939213980917,1049.0,1041.0,1051.0,1050.0,122572.0,83.0,2-3.5km,1-2km
10009,64,el Camp de l'Arpa del Clot,Sant Martí,431346.5306357362,4584786.759346249,1630.794576146315,1607.0,19.5,True,2145.603421452576,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1221839.2208573737,1221625.8017166709,-213.419140702812,-0.017467039612057485,1049.0,1041.0,1051.0,1050.0,128165.0,86.0,2-3.5km,1-2km
10010,64,el Camp de l'Arpa del Clot,Sant Martí,431460.06012415886,4584861.35211764,1729.9060891257072,1712.0,16.1,True,2253.208875604803,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1224265.540029396,1224049.3969672795,-216.14306211657822,-0.017654916768415158,1049.0,1041.0,1051.0,1051.0,123475.0,81.0,2-3.5km,1-2km
10011,64,el Camp de l'Arpa del Clot,Sant Martí,431364.0594995043,4584636.974233652,1488.6544744684163,1183.0,46.5,True,1926.7097586400141,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1598399.0,1598399.0,0.0,1606885.0,1606885.0,0.0,0.0,1225457.5362745957,1225241.1812440096,-216.3550305860117,-0.017655041009722244,1049.0,1042.0,1051.0,1051.0,122479.0,82.0,1-2km,1-2km
10012,64,el Camp de l'Arpa del Clot,Sant Martí,431498.6049167272,4584570.586679733,1463.606913607914,1780.0,39.3,True,1911.3836364292174,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1231122.483821473,1230905.3422999282,-217.1415215448942,-0.017637686290227984,1049.0,1042.0,1051.0,1051.0,119775.0,79.0,1-2km,1-2km
10013,64,el Camp de l'Arpa del Clot,Sant Martí,431564.59809328185,4584708.81331434,1616.023213732114,1361.0,12.4,True,2043.451384676435,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1226093.1139949462,1225875.8855391932,-217.22845575306565,-0.017717125499977403,1049.0,1042.0,1051.0,1051.0,121913.0,80.0,2-3.5km,1-2km
10014,64,el Camp de l'Arpa del Clot,Sant Martí,431751.0805512077,4584514.731774412,1517.257016704833,1469.0,19.7,True,1784.199833517508,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1235275.7751056782,1235052.7268030995,-223.04830257873982,-0.018056559278000733,1049.0,1043.0,1051.0,1051.0,122660.0,80.0,1-2km,1-2km
10015,64,el Camp de l'Arpa del Clot,Sant Martí,431593.8825024203,4584472.119195833,1408.028508963887,1930.0,27.7,True,1727.4512984498028,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1225306.0668498203,1225088.6471059988,-217.41974382149056,-0.017744117139684303,1049.0,1042.0,1051.0,1051.0,120317.0,79.0,1-2km,1-2km
10016,64,el Camp de l'Arpa del Clot,Sant Martí,431652.8202843412,4584346.867789697,1322.7877374962338,1217.0,68.6,True,1608.4930872446284,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1232364.3121178125,1232140.7723306178,-223.5397871946916,-0.01813909937155998,1049.0,1043.0,1051.0,1051.0,112344.0,74.0,1-2km,1-2km
10017,64,el Camp de l'Arpa del Clot,Sant Martí,431759.5643465095,4584330.464479667,1364.1600277132418,1661.0,6.0,True,1520.7174609501415,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1234319.4416253404,1234097.0760241735,-222.36560116684996,-0.01801523930256182,1049.0,1043.0,1051.0,1051.0,114525.0,74.0,1-2km,1-2km
10018,64,el Camp de l'Arpa del Clot,Sant Martí,431873.34120925487,4584344.414017645,1441.045802710525,1457.0,51.8,True,1503.8839792147794,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1232589.9718608637,1232372.8420697148,-217.12979114893824,-0.017615735654666523,1049.0,1043.0,1051.0,1051.0,108684.0,71.0,1-2km,1-2km
10019,64,el Camp de l'Arpa del Clot,Sant Martí,431894.6233314483,4584583.403417699,1649.895842499174,1518.0,37.3,True,1897.0438759191009,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1210650.598808046,1210440.9832489104,-209.61555913556367,-0.01731429029498206,1047.0,1041.0,1051.0,1051.0,107027.0,70.0,1-2km,1-2km
10020,64,el Camp de l'Arpa del Clot,Sant Martí,431794.4319876096,4584657.764175597,1663.5313782988078,1457.0,56.6,True,1940.9518412408754,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1223824.9490061135,1223603.9886655316,-220.96034058183432,-0.01805489753753423,1049.0,1043.0,1051.0,1051.0,114463.0,75.0,1-2km,1-2km
10021,64,el Camp de l'Arpa del Clot,Sant Martí,431685.8523870488,4584756.852483084,1705.592464114263,1301.0,1.2,True,2137.3878160704735,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1585396.0,1585396.0,0.0,1606885.0,1606885.0,0.0,0.0,1159352.4071455651,1159147.229680809,-205.17746475618333,-0.01769759250867901,1047.0,1039.0,1051.0,1050.0,121938.0,79.0,2-3.5km,1-2km
10022,64,el Camp de l'Arpa del Clot,Sant Martí,431649.2638081903,4584950.251413534,1871.855591535844,1353.0,18.6,True,2336.9667729063112,0.0,1602080.0,1602080.0,0.0,0.0,1600404.0,-1676.0,-0.10461400179766304,1594706.0,1594706.0,0.0,1606885.0,1606885.0,0.0,0.0,1188117.9872521085,1187908.9319307592,-209.05532134929672,-0.01759550175928251,1048.0,1040.0,1051.0,1050.0,124950.0,81.0,2-3.5km,1-2km
10023,64,el Camp de l'Arpa del Clot,Sant Martí,431801.253558727,4584799.260319403,1792.52113937917,1442.0,27.5,True,2165.85362776048,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1586557.0,1586557.0,0.0,1606885.0,1606885.0,0.0,0.0,1166670.1747977615,1166461.3038588294,-208.87093893205747,-0.017903169502748673,1047.0,1039.0,1051.0,1050.0,117238.0,77.0,2-3.5km,1-2km
10024,64,el Camp de l'Arpa del Clot,Sant Martí,431886.1292929768,4584873.240077549,1896.8894283602813,1487.0,52.1,True,2217.7316462253134,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1594589.0,1594589.0,0.0,1606885.0,1606885.0,0.0,0.0,1179272.207267907,1179061.0384282393,-211.16883966769092,-0.017906708762086308,1047.0,1039.0,1051.0,1050.0,114672.0,74.0,2-3.5km,1-2km
10025,64,el Camp de l'Arpa del Clot,Sant Martí,431990.7810717847,4584613.935370085,1728.477352775528,1311.0,22.8,True,1904.002702107397,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1223231.579601686,1223019.7671927877,-211.81240889825858,-0.017315806134373172,1047.0,1041.0,1051.0,1051.0,110015.0,72.0,1-2km,1-2km
10026,65,el Clot,Sant Martí,432127.279215036,4584654.057951144,1841.2003567521465,1550.0,19.7,True,1999.18509512065,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1206050.2200238938,1205840.1576130132,-210.06241088057868,-0.01741738506348575,1047.0,1041.0,1051.0,1051.0,107396.0,71.0,1-2km,1-2km
10027,65,el Clot,Sant Martí,432183.8209196267,4584871.325994767,2050.00187706716,1517.0,63.0,True,2220.1934739123103,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1213878.3440706073,1213661.8378130186,-216.5062575887423,-0.017835910711011815,1047.0,1040.0,1051.0,1051.0,111687.0,74.0,2-3.5km,2-3.5km
10028,65,el Clot,Sant Martí,432105.6083484831,4585000.232936496,2115.3354256018424,1737.0,50.5,True,2301.339683476895,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1195724.6642747566,1195513.1439228763,-211.52035188023,-0.017689720568616316,1047.0,1039.0,1051.0,1050.0,110076.0,72.0,2-3.5km,2-3.5km
10029,65,el Clot,Sant Martí,432321.9188920895,4585010.931145382,2243.79176839867,1410.0,30.5,True,2383.8424883326893,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1201736.356520564,1201524.78922597,-211.56729459413327,-0.017605133891987142,1047.0,1039.0,1051.0,1050.0,105118.0,69.0,2-3.5km,2-3.5km
10030,65,el Clot,Sant Martí,432466.5435932575,4585041.347556318,2355.1761312850226,1738.0,33.7,True,2426.9617434137476,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1192319.1777300376,1192117.4193673772,-201.75836266041733,-0.016921506122591197,1047.0,1039.0,1051.0,1050.0,104652.0,69.0,2-3.5km,2-3.5km
10031,65,el Clot,Sant Martí,432347.048652433,4584837.077557755,2121.018199101746,1509.0,33.5,True,2252.861444037315,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1209157.6086861265,1208950.1858160861,-207.42287004040554,-0.017154328645857152,1047.0,1040.0,1051.0,1051.0,112782.0,74.0,2-3.5km,2-3.5km
10032,65,el Clot,Sant Martí,432408.2541490617,4584616.610718243,1997.2827837979928,1353.0,2.1,True,2302.8887139179183,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1593947.0,1593947.0,0.0,1606885.0,1606885.0,0.0,0.0,1174843.259611491,1174644.037946066,-199.2216654252261,-0.016957297392258666,1047.0,1039.0,1051.0,1050.0,83956.0,54.0,2-3.5km,1-2km
10033,65,el Clot,Sant Martí,432491.7644824983,4584782.27198123,2174.7391187457333,859.0,40.1,True,2309.84462768047,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1595582.0,1595582.0,0.0,1606885.0,1606885.0,0.0,0.0,1179397.1136123855,1179225.9742251928,-171.13938719267026,-0.014510751740648743,1047.0,1039.0,1051.0,1050.0,99695.0,65.0,2-3.5km,2-3.5km
10034,65,el Clot,Sant Martí,432600.49709722,4584902.1859634295,2336.595945840379,1687.0,68.0,True,2444.8090384477055,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1198609.2901041154,1198404.9404564186,-204.34964769682847,-0.017048895698036675,1047.0,1039.0,1051.0,1051.0,90497.0,59.0,2-3.5km,2-3.5km
10035,65,el Clot,Sant Martí,432698.4641978449,4584705.81623245,2268.850369511113,1946.0,4.4,True,2621.380314119244,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1175408.3963546564,1175208.0510216856,-200.34533297084272,-0.017044742371432955,1047.0,1039.0,1051.0,1050.0,87474.0,55.0,2-3.5km,2-3.5km
10036,65,el Clot,Sant Martí,432546.75136596645,4584506.437485176,2023.3449810631887,1420.0,35.5,True,2368.0917402361715,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1590831.0,1590831.0,0.0,1606885.0,1606885.0,0.0,0.0,1157964.5688790986,1157773.7685303031,-190.80034879548475,-0.0164772182088592,1047.0,1039.0,1051.0,1050.0,87860.0,54.0,2-3.5km,2-3.5km
10037,65,el Clot,Sant Martí,432374.3455912882,4584379.226869284,1809.706716773335,1046.0,75.9,True,2226.984619207264,0.0,1594460.0,1594460.0,0.0,0.0,1592784.0,-1676.0,-0.10511395707637695,1435494.0,1435494.0,0.0,1606885.0,1606885.0,0.0,0.0,1014631.2365933438,1014454.133349383,-177.10324396076612,-0.017454937081909268,1043.0,1033.0,1051.0,1050.0,85206.0,55.0,2-3.5km,1-2km
10038,65,el Clot,Sant Martí,432251.1444798715,4584482.017367895,1791.2634496172334,1600.0,48.1,True,1975.0941524617951,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1586557.0,1586557.0,0.0,1606885.0,1606885.0,0.0,0.0,1134819.413766218,1134622.6939366644,-196.7198295535054,-0.01733490167397077,1047.0,1039.0,1051.0,1050.0,99102.0,64.0,1-2km,1-2km
10039,65,el Clot,Sant Martí,432103.17240638327,4584397.874027806,1628.7486845192452,1833.0,51.1,True,1667.9429555418294,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1213324.8067185609,1213113.4785292712,-211.328189289663,-0.017417280856657044,1047.0,1041.0,1051.0,1051.0,105584.0,69.0,1-2km,1-2km
10040,65,el Clot,Sant Martí,431985.99362588953,4584213.993691696,1414.2925998963922,1781.0,15.2,True,1440.3707291159255,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1217815.7525179158,1217602.6549760248,-213.09754189103842,-0.017498340077342977,1047.0,1041.0,1051.0,1051.0,101569.0,66.0,1-2km,1-2km
10041,65,el Clot,Sant Martí,432010.0226303685,4584095.691612526,1348.9825923622182,1612.0,12.8,True,1465.5892657536385,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1222206.313779926,1221991.334607323,-214.97917260299437,-0.01758943397519579,1049.0,1043.0,1051.0,1051.0,103682.0,67.0,1-2km,1-2km
10042,66,el Parc i la Llacuna del Poblenou,Sant Martí,432414.7118231015,4583739.481390285,1508.6890540244888,3204.0,67.8,True,1825.7759891220721,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1195891.759556623,1195767.4225980584,-124.33695856458507,-0.010397007720053445,1047.0,1040.0,1051.0,1051.0,57835.0,36.0,1-2km,1-2km
10043,66,el Parc i la Llacuna del Poblenou,Sant Martí,432342.7442785733,4583145.333320816,1334.3748889641415,2427.0,25.3,True,1828.933521753397,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1590031.0,1590031.0,0.0,1606885.0,1606885.0,0.0,0.0,1149520.892509388,1149371.635423856,-149.25708553195,-0.012984286453995965,1047.0,1039.0,1051.0,1050.0,51662.0,31.0,1-2km,1-2km
10044,66,el Parc i la Llacuna del Poblenou,Sant Martí,432070.8131672969,4582894.546335341,1102.3328800296078,1559.0,20.3,True,1451.3928817155147,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1592923.0,1592923.0,0.0,1606885.0,1606885.0,0.0,0.0,1188970.3116741169,1188809.3341027873,-160.97757132956758,-0.01353924229637869,1047.0,1042.0,1051.0,1051.0,54993.0,33.0,1-2km,1-2km
